transfer_fee,from_club_id,to_club_id,player_id,transfer_date,age
2500000.0,683,2282,271098,1690848000000000000,
136000.0,1247,4291,314853,1690848000000000000,
250000.0,21101,1100,437852,1690848000000000000,
650000.0,416,1100,482107,1690848000000000000,
15000000.0,180,162,563963,1690848000000000000,
17000000.0,350,244,623570,1690848000000000000,
1500000.0,1023,2423,627224,1690848000000000000,
400000.0,4773,3325,659705,1690848000000000000,
27000000.0,273,631,711999,1690848000000000000,
7500000.0,969,1003,340328,1690761600000000000,
600000.0,2969,3329,365770,1690761600000000000,
900000.0,192,903,369319,1690761600000000000,
1500000.0,19,290,372713,1690761600000000000,
400000.0,58049,601,393806,1690761600000000000,
2500000.0,8024,221,410183,1690761600000000000,
300000.0,234,306,412949,1690761600000000000,
230000.0,4633,370,617460,1690761600000000000,
500000.0,1465,1063,697716,1690761600000000000,
2000000.0,1095,2288,730126,1690761600000000000,
730000.0,9961,623,742488,1690761600000000000,
850000.0,1017,660,761326,1690761600000000000,
3500000.0,978,660,1033963,1690761600000000000,
1500000.0,940,244,199321,1690675200000000000,
27200000.0,762,18487,272642,1690675200000000000,
3500000.0,12,968,475208,1690675200000000000,
225000.0,5677,3268,592375,1690675200000000000,
3000000.0,2861,54189,606849,1690675200000000000,
400000.0,19657,678,464597,1690588800000000000,
21200000.0,131,720,466805,1690588800000000000,
357000.0,1109,798,585334,1690588800000000000,
29100000.0,3302,800,649016,1690588800000000000,
600000.0,7008,3329,718152,1690588800000000000,
2500000.0,1108,367,127108,1690502400000000000,
1000000.0,1244,10484,131708,1690502400000000000,
200000.0,9644,2424,207561,1690502400000000000,
250000.0,1455,2861,264176,1690502400000000000,
22500000.0,610,931,461883,1690502400000000000,
5850000.0,543,1031,504581,1690502400000000000,
6300000.0,234,124,519731,1690502400000000000,
200000.0,554,4441,619461,1690502400000000000,
800000.0,750,289,967346,1690502400000000000,
14000000.0,31,7732,61651,1690416000000000000,
4000000.0,1038,1005,238537,1690416000000000000,
1250000.0,855,40,324806,1690416000000000000,
21100000.0,1050,5,401922,1690416000000000000,
2000000.0,108,89,453870,1690416000000000000,
1000000.0,30857,968,655012,1690416000000000000,
1400000.0,58,3948,727089,1690416000000000000,
500000.0,1421,3911,805908,1690416000000000000,
10000000.0,583,141,68863,1690329600000000000,
550000.0,156,31614,249121,1690329600000000000,
60000000.0,964,1114,323704,1690329600000000000,
16500000.0,430,1237,380350,1690329600000000000,
5000000.0,255,371,407745,1690329600000000000,
6000000.0,417,234,409344,1690329600000000000,
15250000.0,11831,252,554903,1690329600000000000,
4500000.0,189,58,844516,1690329600000000000,
6500000.0,1010,410,81512,1690243200000000000,
100000.0,1005,8970,88706,1690243200000000000,
100000.0,260,11282,182870,1690243200000000000,
6400000.0,543,931,206040,1690243200000000000,
17000000.0,800,417,216569,1690243200000000000,
10000000.0,23826,1050,238407,1690243200000000000,
4000000.0,260,1158,239647,1690243200000000000,
1000000.0,41231,964,334477,1690243200000000000,
450000.0,500,290,412934,1690243200000000000,
4000000.0,418,1108,495621,1690243200000000000,
8430000.0,189,11831,554903,1690243200000000000,
17500000.0,985,703,583189,1690243200000000000,
3000000.0,10773,1132,745461,1690243200000000000,
19000000.0,27,16,106987,1690156800000000000,
12300000.0,36,533,263380,1690156800000000000,
400000.0,7077,472,284430,1690156800000000000,
170000.0,58,419,294730,1690156800000000000,
13000000.0,1010,244,410225,1690156800000000000,
7000000.0,332,6195,421873,1690156800000000000,
4200000.0,3329,1090,479643,1690156800000000000,
1000000.0,2582,371,550957,1690156800000000000,
3000000.0,1063,190,645589,1690156800000000000,
450000.0,27204,826,763079,1690156800000000000,
5500000.0,144,968,840149,1690156800000000000,
700000.0,5432,141,127048,1690070400000000000,
2800000.0,276,416,157507,1690070400000000000,
250000.0,1421,1465,394328,1690070400000000000,
44000000.0,1003,762,398065,1690070400000000000,
8000000.0,159,964,574660,1690070400000000000,
800000.0,448,159,710968,1690070400000000000,
2000000.0,1050,12321,341278,1689984000000000000,
15500000.0,409,5,346890,1689984000000000000,
55000000.0,15,405,395516,1689984000000000000,
10000000.0,157,1421,453376,1689984000000000000,
13000000.0,122,667,559328,1689984000000000000,
21700000.0,3948,15,656681,1689984000000000000,
500000.0,4059,1063,722375,1689984000000000000,
2000000.0,3522,749,241076,1689897600000000000,
600000.0,41274,82686,381349,1689897600000000000,
2500000.0,1421,3840,395083,1689897600000000000,
1900000.0,1237,1421,405686,1689897600000000000,
1000000.0,599,449,510241,1689897600000000000,
15000000.0,40058,398,522784,1689897600000000000,
1300000.0,1245,2727,649490,1689897600000000000,
4040000.0,826,114,656441,1689897600000000000,
2000000.0,595,415,807689,1689897600000000000,
400000.0,417,347,837329,1689897600000000000,
35000.0,45418,126,873440,1689897600000000000,
150000.0,49364,53646,962090,1689897600000000000,
50200000.0,46,985,234509,1689811200000000000,
2900000.0,405,1031,324882,1689811200000000000,
960000.0,3828,371,356236,1689811200000000000,
600000.0,279,2424,371008,1689811200000000000,
250000.0,4032,3325,383153,1689811200000000000,
8310000.0,410,36,410158,1689811200000000000,
250000.0,504,2420,433358,1689811200000000000,
2290000.0,3948,1025,531065,1689811200000000000,
17300000.0,9265,1132,566799,1689811200000000000,
3000000.0,6767,940,623524,1689811200000000000,
30000.0,11749,49702,637552,1689811200000000000,
7500000.0,1416,1158,649023,1689811200000000000,
1400000.0,244,36,655895,1689811200000000000,
3500000.0,1041,1095,673514,1689811200000000000,
275000.0,61761,55686,692997,1689811200000000000,
17870000.0,1090,989,730861,1689811200000000000,
1080000.0,1053,190,799899,1689811200000000000,
3400000.0,12321,131,66100,1689724800000000000,
1300000.0,2423,2727,295059,1689724800000000000,
2800000.0,44,89,353948,1689724800000000000,
300000.0,78435,2420,367468,1689724800000000000,
20500000.0,1090,5,460939,1689724800000000000,
150000.0,195,5817,490971,1689724800000000000,
18600000.0,26,1132,548729,1689724800000000000,
1000000.0,1450,2424,658848,1689724800000000000,
1100000.0,2414,197,689634,1689724800000000000,
2700000.0,9875,69261,996897,1689724800000000000,
1300000.0,58,1184,137326,1689638400000000000,
25000000.0,826,18544,182893,1689638400000000000,
400000.0,1044,238,229616,1689638400000000000,
2000000.0,1038,1390,284595,1689638400000000000,
600000.0,1435,200,322073,1689638400000000000,
2000000.0,38,105,346849,1689638400000000000,
2700000.0,3948,237,400131,1689638400000000000,
7700000.0,206,1003,400536,1689638400000000000,
800000.0,2921,1005,418571,1689638400000000000,
150000.0,83016,1124,455728,1689638400000000000,
50000000.0,6195,27,503482,1689638400000000000,
4000000.0,383,583,566931,1689638400000000000,
15000000.0,583,23826,787912,1689638400000000000,
4600000.0,1109,350,852024,1689638400000000000,
365000.0,6600,964,102740,1689552000000000000,
100000.0,449,2381,276337,1689552000000000000,
400000.0,1049,1244,340339,1689552000000000000,
15000000.0,190,1082,652275,1689552000000000000,
1500000.0,750,738,662242,1689552000000000000,
1000000.0,1080,1158,1049151,1689552000000000000,
600000.0,11411,2698,565852,1689465600000000000,
15000000.0,221,631,743598,1689465600000000000,
8000000.0,409,162,251322,1689379200000000000,
860000.0,3709,1390,319160,1689379200000000000,
116600000.0,379,11,357662,1689379200000000000,
3000000.0,336,609,401534,1689379200000000000,
500000.0,1148,141,465606,1689379200000000000,
2500000.0,21459,371,853110,1689379200000000000,
730000.0,10695,2696,905928,1689379200000000000,
20000000.0,2282,667,962555,1689379200000000000,
500000.0,2381,589,158946,1689292800000000000,
400000.0,48332,60551,166581,1689292800000000000,
2000000.0,7769,1390,238993,1689292800000000000,
3000000.0,430,206,283233,1689292800000000000,
1400000.0,601,1247,343953,1689292800000000000,
4700000.0,337,1031,344830,1689292800000000000,
40000000.0,826,23826,368887,1689292800000000000,
5000000.0,281,12321,378293,1689292800000000000,
5000000.0,23826,39,405687,1689292800000000000,
40000000.0,610,11,420243,1689292800000000000,
50000.0,521,91158,440774,1689292800000000000,
4000000.0,44,24,448177,1689292800000000000,
20600000.0,13,244,476352,1689292800000000000,
10500000.0,197,18,544148,1689292800000000000,
10000000.0,749,430,547985,1689292800000000000,
500000.0,1005,8970,550116,1689292800000000000,
6000000.0,33,1075,606752,1689292800000000000,
2000000.0,1110,410,854325,1689292800000000000,
4500000.0,2350,826,975689,1689292800000000000,
1300000.0,6574,8970,297645,1689206400000000000,
20800000.0,631,5,315779,1689206400000000000,
24000000.0,990,336,325443,1689206400000000000,
700000.0,6574,8970,416386,1689206400000000000,
1750000.0,1003,677,420808,1689206400000000000,
6000000.0,8970,6574,441515,1689206400000000000,
2700000.0,206,350,546712,1689206400000000000,
15000000.0,1041,989,555076,1689206400000000000,
600000.0,2423,1083,603149,1689206400000000000,
7500000.0,2687,232,280701,1689120000000000000,
2200000.0,105,167,288340,1689120000000000000,
9750000.0,121,36,320748,1689120000000000000,
33000000.0,1050,405,399776,1689120000000000000,
1500000.0,1030,3948,428920,1689120000000000000,
7200000.0,678,46,441986,1689120000000000000,
1320000.0,6890,7160,452084,1689120000000000000,
1900000.0,26,3524,494236,1689120000000000000,
30000.0,41194,3729,538954,1689120000000000000,
1750000.0,3948,157,575594,1689120000000000000,
500000.0,642,468,587588,1689120000000000000,
175000.0,699,798,605395,1689120000000000000,
2000000.0,19309,520,897051,1689120000000000000,
350000.0,44,868,94199,1689033600000000000,
8000000.0,3911,18,229006,1689033600000000000,
3800000.0,60,79,297583,1689033600000000000,
200000.0,89,152,354340,1689033600000000000,
2500000.0,234,2503,454576,1689033600000000000,
1200000.0,327,2698,521872,1689033600000000000,
134000.0,1053,1063,543311,1689033600000000000,
3050000.0,6502,865,652537,1689033600000000000,
800000.0,2740,60551,245048,1688947200000000000,
400000.0,18303,60551,248938,1688947200000000000,
6000000.0,2410,232,353037,1688947200000000000,
14000000.0,62,294,500054,1688947200000000000,
400000.0,27114,924,551554,1688947200000000000,
2700000.0,1269,234,593862,1688947200000000000,
3180000.0,12454,1030,851111,1688947200000000000,
45000000.0,27,583,281963,1688860800000000000,
1800000.0,681,1108,465967,1688860800000000000,
150000.0,3719,3243,615650,1688860800000000000,
250000.0,969,53646,624920,1688860800000000000,
2500000.0,995,10920,122797,1688774400000000000,
5000000.0,3368,1049,328480,1688774400000000000,
12500000.0,2282,383,339332,1688774400000000000,
3500000.0,2727,58,502247,1688774400000000000,
22000000.0,237,583,557149,1688774400000000000,
4000000.0,1091,865,137648,1688688000000000000,
3000000.0,714,265,182581,1688688000000000000,
1500000.0,543,3057,262489,1688688000000000000,
2950000.0,39,2778,269878,1688688000000000000,
250000.0,202,607,282169,1688688000000000000,
5000000.0,417,58,283196,1688688000000000000,
9500000.0,15,800,361065,1688688000000000000,
5050000.0,3948,1421,409153,1688688000000000000,
6000000.0,46,6574,457422,1688688000000000000,
1200000.0,5,8970,459128,1688688000000000000,
1000000.0,623,415,467632,1688688000000000000,
60000000.0,336,583,476701,1688688000000000000,
150000.0,282,969,483007,1688688000000000000,
1200000.0,9265,641,503743,1688688000000000000,
1800000.0,1532,366,541555,1688688000000000000,
100000.0,49364,10690,581405,1688688000000000000,
11000000.0,167,383,627207,1688688000000000000,
20000000.0,1158,273,633992,1688688000000000000,
15000000.0,11,15,111455,1688601600000000000,
3000000.0,33,533,116088,1688601600000000000,
5000000.0,2282,1041,187718,1688601600000000000,
146000.0,9026,465,260100,1688601600000000000,
1500000.0,1023,7378,286772,1688601600000000000,
5000000.0,2239,124,317806,1688601600000000000,
400000.0,1075,11127,371245,1688601600000000000,
4500000.0,150,3302,401624,1688601600000000000,
1500000.0,759,9644,439914,1688601600000000000,
1000000.0,28,8970,453864,1688601600000000000,
400000.0,41274,1435,486043,1688601600000000000,
300000.0,16795,2420,596884,1688601600000000000,
4000000.0,5026,317,645173,1688601600000000000,
90000.0,61761,85465,752691,1688601600000000000,
20000000.0,36,418,861410,1688601600000000000,
211000.0,45418,114,1050797,1688601600000000000,
5200000.0,10217,1184,1119447,1688601600000000000,
10000000.0,18,15,7161,1688515200000000000,
3000000.0,416,2919,32113,1688515200000000000,
7000000.0,2424,720,284883,1688515200000000000,
15000000.0,995,273,288225,1688515200000000000,
100000.0,2921,252,312773,1688515200000000000,
64200000.0,631,985,346483,1688515200000000000,
1800000.0,1421,105,388160,1688515200000000000,
350000.0,1519,903,496652,1688515200000000000,
8000000.0,336,82,616344,1688515200000000000,
400000.0,2715,347,804661,1688515200000000000,
6500000.0,1465,1082,816580,1688515200000000000,
4000000.0,750,1041,855134,1688515200000000000,
1000000.0,1010,1091,192875,1688428800000000000,
900000.0,2503,2420,314944,1688428800000000000,
100000.0,2420,11282,324803,1688428800000000000,
269000.0,22110,1177,400797,1688428800000000000,
26850000.0,543,1148,469050,1688428800000000000,
1000000.0,2420,11282,522714,1688428800000000000,
400000.0,41274,738,568698,1688428800000000000,
1200000.0,1041,3524,669000,1688428800000000000,
100000.0,18303,48332,725356,1688428800000000000,
2700000.0,14758,13,953901,1688428800000000000,
2800000.0,58,865,193592,1688342400000000000,
150000.0,83678,53646,213980,1688342400000000000,
230000.0,18303,60551,244262,1688342400000000000,
29100000.0,371,8023,329812,1688342400000000000,
1100000.0,5223,2727,396635,1688342400000000000,
58900000.0,5,762,397033,1688342400000000000,
30000000.0,82,16,406640,1688342400000000000,
3500000.0,349,1031,407021,1688342400000000000,
7980000.0,1090,1025,433984,1688342400000000000,
5000000.0,940,13,448628,1688342400000000000,
1800000.0,33,2036,471055,1688342400000000000,
3000000.0,1416,40,479589,1688342400000000000,
7750000.0,501,2282,499758,1688342400000000000,
20000000.0,58,1237,565093,1688342400000000000,
150000.0,11368,468,568377,1688342400000000000,
50000.0,13017,2740,572163,1688342400000000000,
800000.0,605,2441,932259,1688342400000000000,
3000000.0,28643,26,937941,1688342400000000000,
1000000.0,669,2698,227538,1688256000000000000,
4000000.0,36,167,307924,1688256000000000000,
2500000.0,121,1025,316934,1688256000000000000,
3800000.0,245,38,405670,1688256000000000000,
540000.0,49702,964,440135,1688256000000000000,
70000000.0,23826,31,451276,1688256000000000000,
1000000.0,17,276,470391,1688256000000000000,
14000000.0,26,826,711976,1688256000000000000,
50000.0,78784,20634,1040824,1688256000000000000,
3600000.0,1390,2919,12907,1688169600000000000,
500000.0,1038,380,25488,1688169600000000000,
29100000.0,631,281,51471,1688169600000000000,
1500000.0,1038,749,84765,1688169600000000000,
3500000.0,681,3709,99353,1688169600000000000,
17000000.0,762,703,108725,1688169600000000000,
2000000.0,383,24,111275,1688169600000000000,
350000.0,434,33,118161,1688169600000000000,
2800000.0,6574,141,119031,1688169600000000000,
2400000.0,180,449,119150,1688169600000000000,
5000000.0,417,995,122797,1688169600000000000,
13000000.0,60,1148,125714,1688169600000000000,
22000000.0,131,13,125781,1688169600000000000,
8000000.0,13,244,127189,1688169600000000000,
8700000.0,543,1003,128901,1688169600000000000,
4000000.0,398,46,131075,1688169600000000000,
450000.0,260,35,139304,1688169600000000000,
6550000.0,36,1075,139396,1688169600000000000,
600000.0,1531,237,142031,1688169600000000000,
8000000.0,276,2919,146752,1688169600000000000,
586000.0,987,202,159894,1688169600000000000,
2000000.0,379,114,181380,1688169600000000000,
950000.0,89,167,186988,1688169600000000000,
7300000.0,244,506,191891,1688169600000000000,
7180000.0,294,18,196792,1688169600000000000,
1000000.0,58,234,196829,1688169600000000000,
1250000.0,1390,1047,197751,1688169600000000000,
10000000.0,6195,2919,199258,1688169600000000000,
1000000.0,5358,472,199369,1688169600000000000,
2500000.0,607,252,200188,1688169600000000000,
750000.0,81,173,202604,1688169600000000000,
18900000.0,631,5,202886,1688169600000000000,
600000.0,4795,127,207623,1688169600000000000,
10000000.0,800,244,207877,1688169600000000000,
2500000.0,1032,252,208690,1688169600000000000,
6200000.0,11,2919,210178,1688169600000000000,
5000000.0,533,1025,223974,1688169600000000000,
3100000.0,3,276,232418,1688169600000000000,
55000.0,3733,3719,235344,1688169600000000000,
500000.0,11282,16795,237125,1688169600000000000,
8000000.0,317,82,242063,1688169600000000000,
1700000.0,244,416,245078,1688169600000000000,
3500000.0,366,16795,247652,1688169600000000000,
11600000.0,148,1003,249126,1688169600000000000,
7200000.0,39,826,250013,1688169600000000000,
1000000.0,366,2687,256429,1688169600000000000,
1500000.0,3302,1108,258475,1688169600000000000,
36400000.0,6574,506,265088,1688169600000000000,
700000.0,1044,1435,265324,1688169600000000000,
2500000.0,398,2687,266795,1688169600000000000,
1200000.0,1100,3948,268327,1688169600000000000,
9000000.0,273,79,270541,1688169600000000000,
2500000.0,6195,749,278531,1688169600000000000,
1600000.0,82,1005,282144,1688169600000000000,
12000000.0,276,6195,282388,1688169600000000000,
500000.0,44,79,282660,1688169600000000000,
5200000.0,12,940,282810,1688169600000000000,
1100000.0,10,18,284010,1688169600000000000,
1500000.0,79,60,284769,1688169600000000000,
18500000.0,749,148,286047,1688169600000000000,
46300000.0,1003,148,294057,1688169600000000000,
600000.0,2424,1075,295414,1688169600000000000,
2500000.0,1038,3,303219,1688169600000000000,
300000.0,3725,49702,308541,1688169600000000000,
2000000.0,33,190,308552,1688169600000000000,
75000000.0,631,11,309400,1688169600000000000,
20000000.0,46,6574,315865,1688169600000000000,
1100000.0,187,80,316575,1688169600000000000,
269000.0,496,678,322293,1688169600000000000,
1200000.0,1467,36,322873,1688169600000000000,
350000.0,1096,54189,323713,1688169600000000000,
25500000.0,533,23826,324278,1688169600000000000,
5000000.0,430,1005,324377,1688169600000000000,
3000000.0,618,3911,324795,1688169600000000000,
1200000.0,10004,419,324819,1688169600000000000,
2000000.0,127,533,324861,1688169600000000000,
250000.0,467,1435,326329,1688169600000000000,
10800000.0,12,989,330659,1688169600000000000,
12000000.0,800,2919,332179,1688169600000000000,
6500000.0,940,2441,334042,1688169600000000000,
2500000.0,1050,237,335225,1688169600000000000,
500000.0,82,2036,337092,1688169600000000000,
5000000.0,367,418,341264,1688169600000000000,
1500000.0,2282,366,343463,1688169600000000000,
60000000.0,23826,631,344381,1688169600000000000,
675000.0,589,44006,345105,1688169600000000000,
4500000.0,1390,749,345458,1688169600000000000,
4000000.0,44,3709,353032,1688169600000000000,
7000000.0,720,89,357156,1688169600000000000,
7000000.0,1390,416,357992,1688169600000000000,
2340000.0,903,1028,360661,1688169600000000000,
30000000.0,29,506,364135,1688169600000000000,
1300000.0,2420,969,364857,1688169600000000000,
2300000.0,6600,2410,368468,1688169600000000000,
3500000.0,232,3524,369267,1688169600000000000,
11000000.0,1082,506,370846,1688169600000000000,
1400000.0,276,385,371013,1688169600000000000,
5000000.0,33,244,372711,1688169600000000000,
1200000.0,1444,14589,373374,1688169600000000000,
5000000.0,452,82,382478,1688169600000000000,
4100000.0,800,124,386914,1688169600000000000,
3380000.0,430,3522,387234,1688169600000000000,
300000.0,1091,660,387928,1688169600000000000,
3500000.0,23826,252,388516,1688169600000000000,
6000000.0,749,6574,390177,1688169600000000000,
1000000.0,10789,979,390478,1688169600000000000,
25620000.0,6574,989,391065,1688169600000000000,
800000.0,14589,16704,391907,1688169600000000000,
6000000.0,238,2282,393565,1688169600000000000,
1000000.0,41231,932,393864,1688169600000000000,
2200000.0,409,527,395512,1688169600000000000,
7800000.0,984,1132,401320,1688169600000000000,
100000.0,36972,3725,402630,1688169600000000000,
15000000.0,18,1132,403898,1688169600000000000,
20000000.0,409,23826,404950,1688169600000000000,
900000.0,86,245,405670,1688169600000000000,
27000000.0,6574,6195,405885,1688169600000000000,
1000000.0,33,200,406609,1688169600000000000,
10000000.0,51772,410,412366,1688169600000000000,
7000000.0,131,336,412669,1688169600000000000,
850000.0,1269,234,412941,1688169600000000000,
750000.0,234,200,412959,1688169600000000000,
1800000.0,855,1075,413118,1688169600000000000,
1000000.0,2241,3948,415035,1688169600000000000,
7200000.0,317,234,416660,1688169600000000000,
8000000.0,244,3302,424784,1688169600000000000,
1250000.0,11344,40,427572,1688169600000000000,
5000000.0,16,24,429874,1688169600000000000,
400000.0,3892,1304,429916,1688169600000000000,
30000000.0,506,148,431755,1688169600000000000,
325000.0,49702,467,432682,1688169600000000000,
450000.0,257,79,433388,1688169600000000000,
240000.0,16950,49702,440135,1688169600000000000,
4000000.0,2288,1132,444208,1688169600000000000,
350000.0,122,4059,452464,1688169600000000000,
6000000.0,409,60,452477,1688169600000000000,
25000000.0,234,294,454567,1688169600000000000,
100000.0,3729,3719,456182,1688169600000000000,
2000000.0,41101,1390,457674,1688169600000000000,
1750000.0,1072,677,458178,1688169600000000000,
300000.0,2921,8970,459988,1688169600000000000,
8000000.0,1158,82,460245,1688169600000000000,
5750000.0,141,995,462348,1688169600000000000,
580000.0,257,903,465715,1688169600000000000,
16500000.0,276,416,470794,1688169600000000000,
25000000.0,60,1148,473050,1688169600000000000,
1000000.0,1075,3329,478365,1688169600000000000,
600000.0,27190,3840,480705,1688169600000000000,
350000.0,21460,370,481244,1688169600000000000,
5000000.0,46,380,487834,1688169600000000000,
500000.0,347,1420,490417,1688169600000000000,
2000000.0,714,1075,495601,1688169600000000000,
720000.0,192,1304,502288,1688169600000000000,
500000.0,119,10690,502842,1688169600000000000,
150000.0,83678,63007,509837,1688169600000000000,
500000.0,232,14589,515056,1688169600000000000,
50000000.0,13,543,517894,1688169600000000000,
40000.0,11755,2741,520064,1688169600000000000,
60000.0,48325,475,521966,1688169600000000000,
300000.0,1496,132,522993,1688169600000000000,
600000.0,75506,2741,524791,1688169600000000000,
1000000.0,681,200,524925,1688169600000000000,
1000000.0,4795,678,528451,1688169600000000000,
42000000.0,1237,31,534033,1688169600000000000,
6500000.0,583,24,536482,1688169600000000000,
500000.0,12,4467,536520,1688169600000000000,
22500000.0,1158,417,538874,1688169600000000000,
500000.0,3522,1064,540827,1688169600000000000,
15700000.0,749,46,543771,1688169600000000000,
2700000.0,190,89,545332,1688169600000000000,
4000000.0,527,26,548729,1688169600000000000,
8500000.0,276,398,550106,1688169600000000000,
2100000.0,2424,1075,553062,1688169600000000000,
40000000.0,336,148,553875,1688169600000000000,
70000.0,990,2759,554365,1688169600000000000,
900000.0,610,317,559324,1688169600000000000,
1750000.0,25580,371,565531,1688169600000000000,
9700000.0,506,252,568559,1688169600000000000,
2500000.0,48,167,569457,1688169600000000000,
1000000.0,520,3948,569845,1688169600000000000,
3000000.0,467,415,575693,1688169600000000000,
3500000.0,18074,3709,577486,1688169600000000000,
620000.0,27,42,580193,1688169600000000000,
3000000.0,76,371,581109,1688169600000000000,
113000000.0,16,418,581678,1688169600000000000,
450000.0,9892,3840,585102,1688169600000000000,
2000000.0,29,618,591193,1688169600000000000,
120000.0,91,269,592534,1688169600000000000,
3500000.0,601,157,598791,1688169600000000000,
1000000.0,16704,41231,601852,1688169600000000000,
335000.0,1894,1177,612130,1688169600000000000,
1000000.0,448,3329,615302,1688169600000000000,
5000000.0,1041,1049,615350,1688169600000000000,
370000.0,3785,260,620892,1688169600000000000,
1800000.0,252,276,623040,1688169600000000000,
34200000.0,1010,1237,626724,1688169600000000000,
14400000.0,1050,380,626913,1688169600000000000,
24000000.0,409,23826,627442,1688169600000000000,
150000.0,413,40604,640692,1688169600000000000,
50000.0,16704,1124,645682,1688169600000000000,
60000.0,11755,2741,646894,1688169600000000000,
11000000.0,347,543,649020,1688169600000000000,
2500000.0,12,6574,650993,1688169600000000000,
80000.0,1017,43119,653832,1688169600000000000,
13650000.0,1096,24,661171,1688169600000000000,
2500000.0,1100,1090,661427,1688169600000000000,
1500000.0,1101,1096,663237,1688169600000000000,
1500000.0,12817,2464,666974,1688169600000000000,
1000000.0,985,200,686845,1688169600000000000,
170000.0,1124,75506,686862,1688169600000000000,
4000000.0,10004,826,691786,1688169600000000000,
1000000.0,3349,2503,701325,1688169600000000000,
580000.0,16950,49702,701937,1688169600000000000,
250000.0,4634,269,706024,1688169600000000000,
800000.0,311,7378,706960,1688169600000000000,
28500000.0,1421,583,709726,1688169600000000000,
640000.0,3610,54704,709767,1688169600000000000,
235000.0,18751,24366,710886,1688169600000000000,
5500000.0,273,26,711976,1688169600000000000,
25000.0,11755,6082,715384,1688169600000000000,
250000.0,28990,3719,717585,1688169600000000000,
350000.0,14503,2441,718115,1688169600000000000,
45000.0,27114,84,718312,1688169600000000000,
2000000.0,86,18,724104,1688169600000000000,
12000000.0,273,368,730581,1688169600000000000,
11000000.0,31614,2282,739443,1688169600000000000,
7500000.0,12,6574,746891,1688169600000000000,
4000000.0,3508,1184,749552,1688169600000000000,
37000000.0,1050,631,776890,1688169600000000000,
2500000.0,12321,1050,783396,1688169600000000000,
7500000.0,12,610,787907,1688169600000000000,
492000.0,7179,2420,791528,1688169600000000000,
2000000.0,41231,964,811544,1688169600000000000,
2000000.0,199,964,814269,1688169600000000000,
170000.0,67107,11127,817700,1688169600000000000,
500000.0,614,3329,818495,1688169600000000000,
115000.0,825,7775,826296,1688169600000000000,
2500000.0,409,1421,847279,1688169600000000000,
1300000.0,25580,968,855731,1688169600000000000,
1000000.0,9961,8494,857830,1688169600000000000,
3660000.0,20590,3711,857948,1688169600000000000,
1200000.0,12374,14589,858259,1688169600000000000,
400000.0,5026,354,864306,1688169600000000000,
1200000.0,132,2727,865682,1688169600000000000,
1200000.0,1269,317,866328,1688169600000000000,
1100000.0,33203,398,873981,1688169600000000000,
350000.0,22110,61,880517,1688169600000000000,
600000.0,1159,826,901019,1688169600000000000,
400000.0,4297,2420,908936,1688169600000000000,
200000.0,3948,24394,910864,1688169600000000000,
220000.0,14355,1005,926952,1688169600000000000,
9000000.0,496,24,931838,1688169600000000000,
800000.0,9855,660,941418,1688169600000000000,
1200000.0,448,79,943795,1688169600000000000,
350000.0,6954,289,957224,1688169600000000000,
2100000.0,24366,5026,969447,1688169600000000000,
2500000.0,2619,11972,973805,1688169600000000000,
7000000.0,2863,15,977464,1688169600000000000,
4000000.0,1420,1421,980576,1688169600000000000,
4000000.0,276,1390,982267,1688169600000000000,
1000000.0,1106,14589,984869,1688169600000000000,
6000000.0,1416,1096,1004834,1688169600000000000,
8000000.0,173,762,1012534,1688169600000000000,
700000.0,73500,449,1054214,1688169600000000000,
1400000.0,11855,537,718307,1680566400000000000,
1800000.0,449,10010,149752,1680307200000000000,
8000000.0,8793,1023,440658,1680220800000000000,
600000.0,23184,501,912078,1680220800000000000,
200000.0,223,2293,672243,1677888000000000000,
300000.0,16198,660,762387,1677628800000000000,
250000.0,1167,338,893187,1677628800000000000,
500000.0,232,2696,516749,1677024000000000000,
1200000.0,50306,121,673429,1676937600000000000,
2100000.0,167,6321,377387,1676851200000000000,
650000.0,2832,6890,439343,1676592000000000000,
550000.0,294,447,294321,1676419200000000000,
250000.0,3733,2698,114022,1676246400000000000,
130000.0,3733,2698,395485,1676246400000000000,
380000.0,232,11127,431182,1676246400000000000,
25000.0,39803,22783,888785,1676246400000000000,
3000000.0,2740,660,597880,1675987200000000000,
120000.0,5681,3719,698547,1675987200000000000,
300000.0,88020,49702,754040,1675987200000000000,
2300000.0,1038,114,174733,1675900800000000000,
672000.0,5084,428,602781,1675900800000000000,
1000000.0,3205,114,152733,1675814400000000000,
15000000.0,12,141,392085,1675814400000000000,
5000000.0,3948,623,289648,1675382400000000000,
760000.0,282,868,483008,1675382400000000000,
3200000.0,2293,114,293213,1675296000000000000,
75000.0,27774,6945,943560,1675296000000000000,
458000.0,6321,496,328609,1675209600000000000,
1000000.0,1075,776,411838,1675209600000000000,
500000.0,5411,272,671799,1675209600000000000,
900000.0,1092,1044,866246,1675209600000000000,
6500000.0,762,703,71292,1675123200000000000,
200000.0,408,8970,90118,1675123200000000000,
350000.0,868,44,94199,1675123200000000000,
11300000.0,631,11,102017,1675123200000000000,
2300000.0,13,703,156501,1675123200000000000,
2200000.0,3302,714,172015,1675123200000000000,
150000.0,11107,48,187097,1675123200000000000,
1000000.0,131,336,191217,1675123200000000000,
1000000.0,2293,683,213555,1675123200000000000,
